FeatureID	TotalCount	Prevalence	PassTotalCountGT10	PassPrevalenceGT10Percent	Retained
568724	285	0.2692307692307692	TRUE	TRUE	TRUE
175045	4857	0.5384615384615384	TRUE	TRUE	TRUE
552540	8	0.11538461538461539	FALSE	TRUE	FALSE
546313	11537	0.6153846153846154	TRUE	TRUE	TRUE
548602	20	0.11538461538461539	TRUE	TRUE	TRUE
564501	4	0.07692307692307693	FALSE	FALSE	FALSE
47778	236	0.2692307692307692	TRUE	TRUE	TRUE
54107	923	0.4230769230769231	TRUE	TRUE	TRUE
25116	189	0.2692307692307692	TRUE	TRUE	TRUE
71074	12574	0.7307692307692307	TRUE	TRUE	TRUE
252853	3	0.07692307692307693	FALSE	FALSE	FALSE
100679	1881	0.46153846153846156	TRUE	TRUE	TRUE
540349	1322	0.2692307692307692	TRUE	TRUE	TRUE
1140	148	0.23076923076923078	TRUE	TRUE	TRUE
101071	46	0.2692307692307692	TRUE	TRUE	TRUE
1143	14	0.15384615384615385	TRUE	TRUE	TRUE
141739	43	0.15384615384615385	TRUE	TRUE	TRUE
1141	16	0.11538461538461539	TRUE	TRUE	TRUE
237125	108	0.23076923076923078	TRUE	TRUE	TRUE
1144	578	0.34615384615384615	TRUE	TRUE	TRUE
512943	357	0.23076923076923078	TRUE	TRUE	TRUE
235345	26	0.15384615384615385	TRUE	TRUE	TRUE
141417	771	0.46153846153846156	TRUE	TRUE	TRUE
268471	2	0.038461538461538464	FALSE	FALSE	FALSE
395774	4	0.07692307692307693	FALSE	FALSE	FALSE
142115	157	0.15384615384615385	TRUE	TRUE	TRUE
239672	85	0.11538461538461539	TRUE	TRUE	TRUE
462844	55	0.15384615384615385	TRUE	TRUE	TRUE
243675	23	0.038461538461538464	TRUE	FALSE	FALSE
444679	19	0.038461538461538464	TRUE	FALSE	FALSE
540290	21	0.11538461538461539	TRUE	TRUE	TRUE
523571	64	0.11538461538461539	TRUE	TRUE	TRUE
545095	6	0.11538461538461539	FALSE	TRUE	FALSE
105679	29	0.07692307692307693	TRUE	FALSE	FALSE
105066	2	0.07692307692307693	FALSE	FALSE	FALSE
515962	17	0.11538461538461539	TRUE	TRUE	TRUE
525569	35	0.19230769230769232	TRUE	TRUE	TRUE
238793	460	0.15384615384615385	TRUE	TRUE	TRUE
538819	58	0.11538461538461539	TRUE	TRUE	TRUE
515691	421	0.19230769230769232	TRUE	TRUE	TRUE
525464	219	0.15384615384615385	TRUE	TRUE	TRUE
529521	36	0.11538461538461539	TRUE	TRUE	TRUE
202343	3	0.038461538461538464	FALSE	FALSE	FALSE
455926	273	0.23076923076923078	TRUE	TRUE	TRUE
246371	3787	0.46153846153846156	TRUE	TRUE	TRUE
282132	57	0.07692307692307693	TRUE	FALSE	FALSE
254458	1713	0.34615384615384615	TRUE	TRUE	TRUE
245697	13570	0.6538461538461539	TRUE	TRUE	TRUE
45742	558	0.23076923076923078	TRUE	TRUE	TRUE
441638	44	0.19230769230769232	TRUE	TRUE	TRUE
251993	111	0.19230769230769232	TRUE	TRUE	TRUE
462098	203	0.23076923076923078	TRUE	TRUE	TRUE
570593	269	0.15384615384615385	TRUE	TRUE	TRUE
159421	1	0.038461538461538464	FALSE	FALSE	FALSE
104332	113	0.19230769230769232	TRUE	TRUE	TRUE
137608	29	0.07692307692307693	TRUE	FALSE	FALSE
200619	256	0.3076923076923077	TRUE	TRUE	TRUE
568129	24	0.15384615384615385	TRUE	TRUE	TRUE
348720	5	0.11538461538461539	FALSE	TRUE	FALSE
528115	64	0.19230769230769232	TRUE	TRUE	TRUE
257655	7	0.15384615384615385	FALSE	TRUE	FALSE
173903	1	0.038461538461538464	FALSE	FALSE	FALSE
47016	1	0.038461538461538464	FALSE	FALSE	FALSE
548723	1	0.038461538461538464	FALSE	FALSE	FALSE
542636	1	0.038461538461538464	FALSE	FALSE	FALSE
526502	1	0.038461538461538464	FALSE	FALSE	FALSE
311512	1	0.038461538461538464	FALSE	FALSE	FALSE
132088	16	0.038461538461538464	TRUE	FALSE	FALSE
202347	2	0.07692307692307693	FALSE	FALSE	FALSE
152431	54	0.11538461538461539	TRUE	TRUE	TRUE
272691	2	0.07692307692307693	FALSE	FALSE	FALSE
236606	195	0.11538461538461539	TRUE	TRUE	TRUE
525	73	0.15384615384615385	TRUE	TRUE	TRUE
52710	21	0.11538461538461539	TRUE	TRUE	TRUE
592689	7	0.15384615384615385	FALSE	TRUE	FALSE
55681	17	0.11538461538461539	TRUE	TRUE	TRUE
206978	68	0.11538461538461539	TRUE	TRUE	TRUE
467541	1	0.038461538461538464	FALSE	FALSE	FALSE
566371	1	0.038461538461538464	FALSE	FALSE	FALSE
453468	1	0.038461538461538464	FALSE	FALSE	FALSE
557121	1	0.038461538461538464	FALSE	FALSE	FALSE
524986	1	0.038461538461538464	FALSE	FALSE	FALSE
102663	7	0.11538461538461539	FALSE	TRUE	FALSE
264985	9	0.07692307692307693	FALSE	FALSE	FALSE
37119	21	0.07692307692307693	TRUE	FALSE	FALSE
349670	113	0.07692307692307693	TRUE	FALSE	FALSE
240012	20	0.07692307692307693	TRUE	FALSE	FALSE
248224	128	0.11538461538461539	TRUE	TRUE	TRUE
236057	8	0.11538461538461539	FALSE	TRUE	FALSE
236619	11	0.07692307692307693	TRUE	FALSE	FALSE
565033	1	0.038461538461538464	FALSE	FALSE	FALSE
212360	17	0.15384615384615385	TRUE	TRUE	TRUE
146124	172	0.11538461538461539	TRUE	TRUE	TRUE
251552	8	0.11538461538461539	FALSE	TRUE	FALSE
542257	21	0.038461538461538464	TRUE	FALSE	FALSE
548984	2	0.07692307692307693	FALSE	FALSE	FALSE
201596	4	0.11538461538461539	FALSE	TRUE	FALSE
158026	2	0.038461538461538464	FALSE	FALSE	FALSE
62881	1541	0.38461538461538464	TRUE	TRUE	TRUE
329648	414	0.15384615384615385	TRUE	TRUE	TRUE
570725	1	0.038461538461538464	FALSE	FALSE	FALSE
206080	7	0.11538461538461539	FALSE	TRUE	FALSE
547371	725	0.2692307692307692	TRUE	TRUE	TRUE
140729	359	0.23076923076923078	TRUE	TRUE	TRUE
347836	21	0.07692307692307693	TRUE	FALSE	FALSE
76707	1	0.038461538461538464	FALSE	FALSE	FALSE
136107	3	0.07692307692307693	FALSE	FALSE	FALSE
170941	7	0.07692307692307693	FALSE	FALSE	FALSE
155703	1	0.038461538461538464	FALSE	FALSE	FALSE
213630	6	0.038461538461538464	FALSE	FALSE	FALSE
546805	1	0.038461538461538464	FALSE	FALSE	FALSE
448625	3	0.07692307692307693	FALSE	FALSE	FALSE
101828	9	0.11538461538461539	FALSE	TRUE	FALSE
319002	23094	0.6923076923076923	TRUE	TRUE	TRUE
219191	367	0.19230769230769232	TRUE	TRUE	TRUE
410763	112	0.11538461538461539	TRUE	TRUE	TRUE
412056	270	0.2692307692307692	TRUE	TRUE	TRUE
550661	12	0.11538461538461539	TRUE	TRUE	TRUE
550655	34	0.11538461538461539	TRUE	TRUE	TRUE
526	21	0.11538461538461539	TRUE	TRUE	TRUE
515698	2	0.038461538461538464	FALSE	FALSE	FALSE
379145	27	0.11538461538461539	TRUE	TRUE	TRUE
245798	80	0.11538461538461539	TRUE	TRUE	TRUE
583469	7	0.07692307692307693	FALSE	FALSE	FALSE
254858	21	0.11538461538461539	TRUE	TRUE	TRUE
407348	11	0.11538461538461539	TRUE	TRUE	TRUE
250392	69513	0.9615384615384616	TRUE	TRUE	TRUE
148407	2	0.07692307692307693	FALSE	FALSE	FALSE
104364	1	0.038461538461538464	FALSE	FALSE	FALSE
250570	2	0.038461538461538464	FALSE	FALSE	FALSE
308755	1096	0.19230769230769232	TRUE	TRUE	TRUE
147601	4	0.07692307692307693	FALSE	FALSE	FALSE
255494	3661	0.46153846153846156	TRUE	TRUE	TRUE
146866	1104	0.4230769230769231	TRUE	TRUE	TRUE
155847	1509	0.4230769230769231	TRUE	TRUE	TRUE
715	217	0.23076923076923078	TRUE	TRUE	TRUE
32110	5	0.07692307692307693	FALSE	FALSE	FALSE
140297	44	0.11538461538461539	TRUE	TRUE	TRUE
105600	26	0.15384615384615385	TRUE	TRUE	TRUE
40123	16	0.07692307692307693	TRUE	FALSE	FALSE
79	180	0.15384615384615385	TRUE	TRUE	TRUE
18599	14	0.15384615384615385	TRUE	TRUE	TRUE
77878	5312	0.6923076923076923	TRUE	TRUE	TRUE
101553	161	0.2692307692307692	TRUE	TRUE	TRUE
204	6	0.07692307692307693	FALSE	FALSE	FALSE
134	730	0.3076923076923077	TRUE	TRUE	TRUE
551498	40	0.11538461538461539	TRUE	TRUE	TRUE
99797	20	0.11538461538461539	TRUE	TRUE	TRUE
155634	1	0.038461538461538464	FALSE	FALSE	FALSE
153917	1	0.038461538461538464	FALSE	FALSE	FALSE
348180	1	0.038461538461538464	FALSE	FALSE	FALSE
138	1	0.038461538461538464	FALSE	FALSE	FALSE
547463	3	0.07692307692307693	FALSE	FALSE	FALSE
152271	1	0.038461538461538464	FALSE	FALSE	FALSE
227785	3346	0.5384615384615384	TRUE	TRUE	TRUE
104804	1	0.038461538461538464	FALSE	FALSE	FALSE
128	2	0.038461538461538464	FALSE	FALSE	FALSE
228569	184	0.11538461538461539	TRUE	TRUE	TRUE
100449	3	0.038461538461538464	FALSE	FALSE	FALSE
262662	2	0.038461538461538464	FALSE	FALSE	FALSE
246686	238	0.23076923076923078	TRUE	TRUE	TRUE
166443	39	0.11538461538461539	TRUE	TRUE	TRUE
368907	570	0.23076923076923078	TRUE	TRUE	TRUE
12724	3	0.07692307692307693	FALSE	FALSE	FALSE
93749	11	0.07692307692307693	TRUE	FALSE	FALSE
378053	3	0.038461538461538464	FALSE	FALSE	FALSE
165106	1	0.038461538461538464	FALSE	FALSE	FALSE
135424	1	0.038461538461538464	FALSE	FALSE	FALSE
167566	72	0.2692307692307692	TRUE	TRUE	TRUE
12751	317	0.2692307692307692	TRUE	TRUE	TRUE
12753	10	0.038461538461538464	FALSE	FALSE	FALSE
560734	33	0.2692307692307692	TRUE	TRUE	TRUE
231733	2	0.07692307692307693	FALSE	FALSE	FALSE
145101	1	0.038461538461538464	FALSE	FALSE	FALSE
367851	1	0.038461538461538464	FALSE	FALSE	FALSE
275357	1	0.038461538461538464	FALSE	FALSE	FALSE
315847	51	0.15384615384615385	TRUE	TRUE	TRUE
428663	1	0.038461538461538464	FALSE	FALSE	FALSE
165629	62	0.19230769230769232	TRUE	TRUE	TRUE
243161	26	0.11538461538461539	TRUE	TRUE	TRUE
525323	49	0.15384615384615385	TRUE	TRUE	TRUE
157893	63	0.3076923076923077	TRUE	TRUE	TRUE
172332	48	0.19230769230769232	TRUE	TRUE	TRUE
179479	33	0.19230769230769232	TRUE	TRUE	TRUE
145776	583	0.4230769230769231	TRUE	TRUE	TRUE
263308	458	0.34615384615384615	TRUE	TRUE	TRUE
341901	269	0.2692307692307692	TRUE	TRUE	TRUE
237339	609	0.34615384615384615	TRUE	TRUE	TRUE
216616	20	0.11538461538461539	TRUE	TRUE	TRUE
549341	126	0.11538461538461539	TRUE	TRUE	TRUE
132361	13	0.11538461538461539	TRUE	TRUE	TRUE
377237	100	0.23076923076923078	TRUE	TRUE	TRUE
101707	21	0.3076923076923077	TRUE	TRUE	TRUE
552729	143	0.38461538461538464	TRUE	TRUE	TRUE
34725	63	0.34615384615384615	TRUE	TRUE	TRUE
205152	13	0.19230769230769232	TRUE	TRUE	TRUE
586825	844	0.6153846153846154	TRUE	TRUE	TRUE
255802	22	0.15384615384615385	TRUE	TRUE	TRUE
98983	27	0.15384615384615385	TRUE	TRUE	TRUE
101669	489	0.38461538461538464	TRUE	TRUE	TRUE
204284	408	0.4230769230769231	TRUE	TRUE	TRUE
501795	108	0.19230769230769232	TRUE	TRUE	TRUE
207298	586	0.34615384615384615	TRUE	TRUE	TRUE
516593	163	0.19230769230769232	TRUE	TRUE	TRUE
154684	273	0.46153846153846156	TRUE	TRUE	TRUE
243943	224	0.3076923076923077	TRUE	TRUE	TRUE
101852	58	0.34615384615384615	TRUE	TRUE	TRUE
325277	46	0.23076923076923078	TRUE	TRUE	TRUE
167263	5	0.038461538461538464	FALSE	FALSE	FALSE
563475	175	0.23076923076923078	TRUE	TRUE	TRUE
214797	10	0.11538461538461539	FALSE	TRUE	FALSE
360170	3	0.11538461538461539	FALSE	TRUE	FALSE
151383	319	0.38461538461538464	TRUE	TRUE	TRUE
16538	120	0.38461538461538464	TRUE	TRUE	TRUE
154113	208	0.34615384615384615	TRUE	TRUE	TRUE
236362	184	0.38461538461538464	TRUE	TRUE	TRUE
12762	1	0.038461538461538464	FALSE	FALSE	FALSE
559914	302	0.34615384615384615	TRUE	TRUE	TRUE
244158	51	0.4230769230769231	TRUE	TRUE	TRUE
533951	5	0.11538461538461539	FALSE	TRUE	FALSE
286030	7	0.038461538461538464	FALSE	FALSE	FALSE
137567	116	0.34615384615384615	TRUE	TRUE	TRUE
517399	49	0.19230769230769232	TRUE	TRUE	TRUE
12778	1	0.038461538461538464	FALSE	FALSE	FALSE
12776	108	0.2692307692307692	TRUE	TRUE	TRUE
257075	100	0.5384615384615384	TRUE	TRUE	TRUE
264145	2	0.07692307692307693	FALSE	FALSE	FALSE
249247	1	0.038461538461538464	FALSE	FALSE	FALSE
251908	41	0.15384615384615385	TRUE	TRUE	TRUE
513390	275	0.4230769230769231	TRUE	TRUE	TRUE
99516	11	0.11538461538461539	TRUE	TRUE	TRUE
45520	21	0.07692307692307693	TRUE	FALSE	FALSE
12789	24	0.15384615384615385	TRUE	TRUE	TRUE
140932	3	0.07692307692307693	FALSE	FALSE	FALSE
576124	80	0.38461538461538464	TRUE	TRUE	TRUE
554391	5	0.11538461538461539	FALSE	TRUE	FALSE
574022	13	0.19230769230769232	TRUE	TRUE	TRUE
255749	92	0.34615384615384615	TRUE	TRUE	TRUE
166467	1	0.038461538461538464	FALSE	FALSE	FALSE
217144	144	0.3076923076923077	TRUE	TRUE	TRUE
414150	222	0.15384615384615385	TRUE	TRUE	TRUE
531515	302	0.38461538461538464	TRUE	TRUE	TRUE
365828	679	0.5769230769230769	TRUE	TRUE	TRUE
197085	161	0.2692307692307692	TRUE	TRUE	TRUE
295675	1	0.038461538461538464	FALSE	FALSE	FALSE
549557	70	0.3076923076923077	TRUE	TRUE	TRUE
213587	477	0.46153846153846156	TRUE	TRUE	TRUE
12787	23	0.19230769230769232	TRUE	TRUE	TRUE
114316	30	0.07692307692307693	TRUE	FALSE	FALSE
246385	3	0.038461538461538464	FALSE	FALSE	FALSE
137878	385	0.5	TRUE	TRUE	TRUE
157872	102	0.34615384615384615	TRUE	TRUE	TRUE
208818	341	0.46153846153846156	TRUE	TRUE	TRUE
239739	203	0.2692307692307692	TRUE	TRUE	TRUE
218299	30	0.19230769230769232	TRUE	TRUE	TRUE
158804	189	0.38461538461538464	TRUE	TRUE	TRUE
32247	215	0.34615384615384615	TRUE	TRUE	TRUE
305897	802	0.34615384615384615	TRUE	TRUE	TRUE
248838	995	0.23076923076923078	TRUE	TRUE	TRUE
411799	9	0.07692307692307693	FALSE	FALSE	FALSE
525694	1	0.038461538461538464	FALSE	FALSE	FALSE
340457	4	0.038461538461538464	FALSE	FALSE	FALSE
45777	13	0.07692307692307693	TRUE	FALSE	FALSE
591315	95	0.23076923076923078	TRUE	TRUE	TRUE
248170	761	0.4230769230769231	TRUE	TRUE	TRUE
584943	45	0.07692307692307693	TRUE	FALSE	FALSE
542225	1	0.038461538461538464	FALSE	FALSE	FALSE
566820	44	0.15384615384615385	TRUE	TRUE	TRUE
200104	1	0.038461538461538464	FALSE	FALSE	FALSE
275402	36	0.19230769230769232	TRUE	TRUE	TRUE
321069	6	0.07692307692307693	FALSE	FALSE	FALSE
134809	42	0.15384615384615385	TRUE	TRUE	TRUE
580386	2	0.038461538461538464	FALSE	FALSE	FALSE
517376	8	0.15384615384615385	FALSE	TRUE	FALSE
534601	6	0.07692307692307693	FALSE	FALSE	FALSE
587114	13	0.11538461538461539	TRUE	TRUE	TRUE
203278	46	0.07692307692307693	TRUE	FALSE	FALSE
536016	1	0.038461538461538464	FALSE	FALSE	FALSE
552440	23	0.11538461538461539	TRUE	TRUE	TRUE
591611	2	0.038461538461538464	FALSE	FALSE	FALSE
146727	7	0.038461538461538464	FALSE	FALSE	FALSE
350544	33	0.11538461538461539	TRUE	TRUE	TRUE
356778	20	0.11538461538461539	TRUE	TRUE	TRUE
571148	1	0.038461538461538464	FALSE	FALSE	FALSE
354609	13	0.11538461538461539	TRUE	TRUE	TRUE
514700	20	0.038461538461538464	TRUE	FALSE	FALSE
210359	82	0.11538461538461539	TRUE	TRUE	TRUE
210533	3	0.07692307692307693	FALSE	FALSE	FALSE
169682	5	0.11538461538461539	FALSE	TRUE	FALSE
575324	65	0.2692307692307692	TRUE	TRUE	TRUE
271885	182	0.19230769230769232	TRUE	TRUE	TRUE
67031	598	0.23076923076923078	TRUE	TRUE	TRUE
154599	1	0.038461538461538464	FALSE	FALSE	FALSE
525820	2	0.07692307692307693	FALSE	FALSE	FALSE
517129	17	0.11538461538461539	TRUE	TRUE	TRUE
315608	3	0.07692307692307693	FALSE	FALSE	FALSE
103163	58	0.07692307692307693	TRUE	FALSE	FALSE
12812	196550	1	TRUE	TRUE	TRUE
335721	279	0.3076923076923077	TRUE	TRUE	TRUE
241082	1165	0.46153846153846156	TRUE	TRUE	TRUE
349592	4804	0.7307692307692307	TRUE	TRUE	TRUE
583854	5	0.07692307692307693	FALSE	FALSE	FALSE
566562	147	0.11538461538461539	TRUE	TRUE	TRUE
102750	49	0.07692307692307693	TRUE	FALSE	FALSE
564553	107	0.11538461538461539	TRUE	TRUE	TRUE
510433	953	0.2692307692307692	TRUE	TRUE	TRUE
569556	29	0.07692307692307693	TRUE	FALSE	FALSE
94227	67	0.11538461538461539	TRUE	TRUE	TRUE
251247	61	0.15384615384615385	TRUE	TRUE	TRUE
161544	74	0.2692307692307692	TRUE	TRUE	TRUE
255515	209	0.23076923076923078	TRUE	TRUE	TRUE
562332	207	0.15384615384615385	TRUE	TRUE	TRUE
94128	334	0.2692307692307692	TRUE	TRUE	TRUE
538728	9	0.038461538461538464	FALSE	FALSE	FALSE
225849	181	0.11538461538461539	TRUE	TRUE	TRUE
562817	213	0.23076923076923078	TRUE	TRUE	TRUE
585514	150	0.2692307692307692	TRUE	TRUE	TRUE
328654	55	0.34615384615384615	TRUE	TRUE	TRUE
512499	167	0.34615384615384615	TRUE	TRUE	TRUE
160075	177	0.2692307692307692	TRUE	TRUE	TRUE
222905	74	0.23076923076923078	TRUE	TRUE	TRUE
210507	75	0.38461538461538464	TRUE	TRUE	TRUE
219366	57	0.34615384615384615	TRUE	TRUE	TRUE
511430	45	0.15384615384615385	TRUE	TRUE	TRUE
543676	340	0.23076923076923078	TRUE	TRUE	TRUE
591444	1	0.038461538461538464	FALSE	FALSE	FALSE
215846	1268	0.46153846153846156	TRUE	TRUE	TRUE
329012	22	0.23076923076923078	TRUE	TRUE	TRUE
145898	189	0.3076923076923077	TRUE	TRUE	TRUE
540668	91	0.2692307692307692	TRUE	TRUE	TRUE
543795	1	0.038461538461538464	FALSE	FALSE	FALSE
538254	29	0.038461538461538464	TRUE	FALSE	FALSE
588313	23	0.11538461538461539	TRUE	TRUE	TRUE
236439	35	0.11538461538461539	TRUE	TRUE	TRUE
155882	23	0.15384615384615385	TRUE	TRUE	TRUE
592877	5	0.11538461538461539	FALSE	TRUE	FALSE
161055	3	0.07692307692307693	FALSE	FALSE	FALSE
145979	94	0.3076923076923077	TRUE	TRUE	TRUE
229799	742	0.3076923076923077	TRUE	TRUE	TRUE
155352	8	0.15384615384615385	FALSE	TRUE	FALSE
348047	14	0.19230769230769232	TRUE	TRUE	TRUE
11418	4	0.15384615384615385	FALSE	TRUE	FALSE
142032	1	0.038461538461538464	FALSE	FALSE	FALSE
193862	2	0.038461538461538464	FALSE	FALSE	FALSE
203248	1	0.038461538461538464	FALSE	FALSE	FALSE
270309	61	0.11538461538461539	TRUE	TRUE	TRUE
576054	3	0.038461538461538464	FALSE	FALSE	FALSE
550680	1	0.038461538461538464	FALSE	FALSE	FALSE
554148	25	0.23076923076923078	TRUE	TRUE	TRUE
272708	97	0.2692307692307692	TRUE	TRUE	TRUE
156409	34	0.23076923076923078	TRUE	TRUE	TRUE
344834	1	0.038461538461538464	FALSE	FALSE	FALSE
330721	342	0.34615384615384615	TRUE	TRUE	TRUE
313417	20	0.15384615384615385	TRUE	TRUE	TRUE
228452	762	0.5384615384615384	TRUE	TRUE	TRUE
265482	1	0.038461538461538464	FALSE	FALSE	FALSE
215181	1	0.038461538461538464	FALSE	FALSE	FALSE
187806	10	0.11538461538461539	FALSE	TRUE	FALSE
289344	2	0.038461538461538464	FALSE	FALSE	FALSE
410072	216	0.34615384615384615	TRUE	TRUE	TRUE
532624	6	0.11538461538461539	FALSE	TRUE	FALSE
553502	128	0.3076923076923077	TRUE	TRUE	TRUE
243453	37	0.07692307692307693	TRUE	FALSE	FALSE
574692	6	0.15384615384615385	FALSE	TRUE	FALSE
240178	216	0.2692307692307692	TRUE	TRUE	TRUE
542020	225	0.2692307692307692	TRUE	TRUE	TRUE
534888	43	0.15384615384615385	TRUE	TRUE	TRUE
237548	398	0.4230769230769231	TRUE	TRUE	TRUE
582749	40	0.2692307692307692	TRUE	TRUE	TRUE
578659	41	0.2692307692307692	TRUE	TRUE	TRUE
250987	16	0.19230769230769232	TRUE	TRUE	TRUE
336584	39	0.07692307692307693	TRUE	FALSE	FALSE
56545	14	0.11538461538461539	TRUE	TRUE	TRUE
24260	110	0.2692307692307692	TRUE	TRUE	TRUE
518645	27	0.2692307692307692	TRUE	TRUE	TRUE
317641	1407	0.5769230769230769	TRUE	TRUE	TRUE
174445	346	0.2692307692307692	TRUE	TRUE	TRUE
222364	270	0.5384615384615384	TRUE	TRUE	TRUE
223441	554	0.46153846153846156	TRUE	TRUE	TRUE
207124	44	0.15384615384615385	TRUE	TRUE	TRUE
215003	375	0.5	TRUE	TRUE	TRUE
256166	122	0.19230769230769232	TRUE	TRUE	TRUE
333608	2	0.038461538461538464	FALSE	FALSE	FALSE
318902	533	0.34615384615384615	TRUE	TRUE	TRUE
512041	1331	0.7307692307692307	TRUE	TRUE	TRUE
216128	268	0.15384615384615385	TRUE	TRUE	TRUE
217034	16	0.11538461538461539	TRUE	TRUE	TRUE
113586	8	0.11538461538461539	FALSE	TRUE	FALSE
112066	39	0.19230769230769232	TRUE	TRUE	TRUE
128216	107	0.38461538461538464	TRUE	TRUE	TRUE
65457	54	0.2692307692307692	TRUE	TRUE	TRUE
153998	103	0.3076923076923077	TRUE	TRUE	TRUE
517156	126	0.38461538461538464	TRUE	TRUE	TRUE
265034	3	0.07692307692307693	FALSE	FALSE	FALSE
257150	33	0.19230769230769232	TRUE	TRUE	TRUE
533436	280	0.38461538461538464	TRUE	TRUE	TRUE
593462	266	0.4230769230769231	TRUE	TRUE	TRUE
261988	26	0.07692307692307693	TRUE	FALSE	FALSE
343298	98	0.38461538461538464	TRUE	TRUE	TRUE
509223	38	0.3076923076923077	TRUE	TRUE	TRUE
245241	11	0.15384615384615385	TRUE	TRUE	TRUE
63126	58	0.2692307692307692	TRUE	TRUE	TRUE
253229	111	0.3076923076923077	TRUE	TRUE	TRUE
244549	232	0.19230769230769232	TRUE	TRUE	TRUE
125157	279	0.4230769230769231	TRUE	TRUE	TRUE
254262	546	0.34615384615384615	TRUE	TRUE	TRUE
575662	377	0.34615384615384615	TRUE	TRUE	TRUE
348982	3	0.07692307692307693	FALSE	FALSE	FALSE
212039	38	0.2692307692307692	TRUE	TRUE	TRUE
563192	93	0.3076923076923077	TRUE	TRUE	TRUE
570504	76	0.3076923076923077	TRUE	TRUE	TRUE
314157	3	0.038461538461538464	FALSE	FALSE	FALSE
338423	8	0.11538461538461539	FALSE	TRUE	FALSE
271012	23	0.23076923076923078	TRUE	TRUE	TRUE
160171	23	0.07692307692307693	TRUE	FALSE	FALSE
316756	8	0.15384615384615385	FALSE	TRUE	FALSE
572076	236	0.19230769230769232	TRUE	TRUE	TRUE
46548	5	0.038461538461538464	FALSE	FALSE	FALSE
332271	11	0.038461538461538464	TRUE	FALSE	FALSE
270810	13	0.07692307692307693	TRUE	FALSE	FALSE
588530	90	0.15384615384615385	TRUE	TRUE	TRUE
150770	55	0.11538461538461539	TRUE	TRUE	TRUE
161639	143	0.5384615384615384	TRUE	TRUE	TRUE
550158	246	0.34615384615384615	TRUE	TRUE	TRUE
550926	563	0.19230769230769232	TRUE	TRUE	TRUE
589088	3905	0.5384615384615384	TRUE	TRUE	TRUE
310346	233	0.3076923076923077	TRUE	TRUE	TRUE
325555	167	0.5	TRUE	TRUE	TRUE
563246	11	0.2692307692307692	TRUE	TRUE	TRUE
509624	512	0.6923076923076923	TRUE	TRUE	TRUE
106504	96	0.19230769230769232	TRUE	TRUE	TRUE
583303	2	0.07692307692307693	FALSE	FALSE	FALSE
298250	60	0.3076923076923077	TRUE	TRUE	TRUE
276603	422	0.3076923076923077	TRUE	TRUE	TRUE
