Taxon	SampleID	RelativeAbundance	Percent	Annotated
Latescibacteria	S2	0.008668360484232552	0.8668360484232551	TRUE
LCP-89	S2	0	0	TRUE
Lentisphaerae	S2	4.8572709609923776e-4	0.04857270960992378	TRUE
Marinimicrobia (SAR406 clade)	S2	0	0	TRUE
Microgenomates	S2	3.736362277686444e-5	0.003736362277686444	TRUE
Miscellaneous Crenarchaeotic Group	S2	4.8572709609923776e-4	0.04857270960992378	TRUE
Nitrospirae	S2	0.019989538185622477	1.9989538185622477	TRUE
Omnitrophica	S2	2.2418173666118667e-4	0.022418173666118667	TRUE
Parcubacteria	S2	5.230907188761022e-4	0.05230907188761022	TRUE
Planctomycetes	S2	0.04121207592288148	4.121207592288148	TRUE
Proteobacteria	S2	0.20497683455387836	20.497683455387836	TRUE
Saccharibacteria	S2	7.472724555372888e-5	0.007472724555372888	TRUE
SHA-109	S2	1.8681811388432222e-4	0.018681811388432223	TRUE
SM2F11	S2	1.8681811388432222e-4	0.018681811388432223	TRUE
Spirochaetae	S2	6.7254520998356e-4	0.06725452099835601	TRUE
Synergistetes	S2	0	0	TRUE
TA06	S2	3.736362277686444e-5	0.003736362277686444	TRUE
Tenericutes	S2	0	0	TRUE
Thaumarchaeota	S2	0.00100881781497534	0.100881781497534	TRUE
Thermotogae	S2	7.472724555372888e-5	0.007472724555372888	TRUE
TM6	S2	1.8681811388432222e-4	0.018681811388432223	TRUE
Unknown phylum	S2	0.002129726498281273	0.21297264982812733	FALSE
Verrucomicrobia	S2	0.11268868629502317	11.268868629502316	TRUE
WCHB1-60	S2	3.3627260499178e-4	0.033627260499178004	TRUE
WD272	S2	3.7363622776864444e-4	0.03736362277686445	TRUE
Woesearchaeota (DHVEG-6)	S2	0	0	TRUE
Acetothermia	S3	0	0	TRUE
Acidobacteria	S3	0.24885151444366582	24.88515144436658	TRUE
Actinobacteria	S3	0.08837499026707156	8.837499026707157	TRUE
Aerophobetes	S3	0	0	TRUE
Aminicenantes	S3	3.893171377404033e-4	0.03893171377404033	TRUE
Armatimonadetes	S3	0.0038931713774040333	0.38931713774040333	TRUE
Atribacteria	S3	0	0	TRUE
Bacteroidetes	S3	0.02694074593163591	2.6940745931635908	TRUE
Caldiserica	S3	0	0	TRUE
Candidate division OP3	S3	1.5572685509616132e-4	0.015572685509616133	TRUE
Candidate division SR1	S3	0	0	TRUE
Chlamydiae	S3	2.33590282644242e-4	0.023359028264424198	TRUE
Chlorobi	S3	0.006540527914038776	0.6540527914038776	TRUE
Chloroflexi	S3	0.16623841781515222	16.62384178151522	TRUE
Cloacimonetes	S3	7.786342754808066e-5	0.007786342754808067	TRUE
Cyanobacteria	S3	0.00116795141322121	0.116795141322121	TRUE
Deferribacteres	S3	0	0	TRUE
Deinococcus-Thermus	S3	7.00770847932726e-4	0.0700770847932726	TRUE
Dictyoglomi	S3	0	0	TRUE
Elusimicrobia	S3	0.0010900879856731293	0.10900879856731292	TRUE
Euryarchaeota	S3	3.893171377404033e-4	0.03893171377404033	TRUE
Fibrobacteres	S3	0	0	TRUE
Firmicutes	S3	0.018297905473798958	1.8297905473798959	TRUE
Fusobacteria	S3	0	0	TRUE
Gemmatimonadetes	S3	0.021412442575722182	2.141244257572218	TRUE
GOUTA4	S3	0	0	TRUE
Gracilibacteria	S3	0	0	TRUE
Hyd24-12	S3	0	0	TRUE
Hydrogenedentes	S3	1.5572685509616132e-4	0.015572685509616133	TRUE
JL-ETNP-Z39	S3	7.786342754808066e-5	0.007786342754808067	TRUE
Latescibacteria	S3	0.005138986218173324	0.5138986218173324	TRUE
LCP-89	S3	0	0	TRUE
Lentisphaerae	S3	2.33590282644242e-4	0.023359028264424198	TRUE
Marinimicrobia (SAR406 clade)	S3	0	0	TRUE
Microgenomates	S3	0	0	TRUE
Miscellaneous Crenarchaeotic Group	S3	0.0015572685509616132	0.15572685509616133	TRUE
Nitrospirae	S3	0.022035349996106828	2.203534999610683	TRUE
Omnitrophica	S3	7.786342754808066e-5	0.007786342754808067	TRUE
Parcubacteria	S3	0.001401541695865452	0.1401541695865452	TRUE
Planctomycetes	S3	0.041423343455578916	4.142334345557892	TRUE
Proteobacteria	S3	0.2106984349451063	21.06984349451063	TRUE
Saccharibacteria	S3	1.5572685509616132e-4	0.015572685509616133	TRUE
SHA-109	S3	1.5572685509616132e-4	0.015572685509616133	TRUE
SM2F11	S3	0.001635131978509694	0.1635131978509694	TRUE
Spirochaetae	S3	4.67180565288484e-4	0.046718056528848396	TRUE
Synergistetes	S3	0	0	TRUE
TA06	S3	0	0	TRUE
Tenericutes	S3	0	0	TRUE
Thaumarchaeota	S3	0.0010900879856731293	0.10900879856731292	TRUE
Thermotogae	S3	7.786342754808066e-5	0.007786342754808067	TRUE
TM6	S3	0.0019465856887020167	0.19465856887020166	TRUE
Unknown phylum	S3	0.0031145371019232265	0.31145371019232265	FALSE
Verrucomicrobia	S3	0.12302421552596746	12.302421552596746	TRUE
WCHB1-60	S3	7.786342754808066e-5	0.007786342754808067	TRUE
WD272	S3	7.00770847932726e-4	0.0700770847932726	TRUE
Woesearchaeota (DHVEG-6)	S3	0	0	TRUE
Acetothermia	S4	0	0	TRUE
Acidobacteria	S4	0.26385542168674697	26.385542168674696	TRUE
Actinobacteria	S4	0.08832831325301205	8.832831325301205	TRUE
Aerophobetes	S4	1.5060240963855423e-4	0.015060240963855423	TRUE
Aminicenantes	S4	1.5060240963855423e-4	0.015060240963855423	TRUE
Armatimonadetes	S4	0.005271084337349397	0.5271084337349398	TRUE
Atribacteria	S4	0	0	TRUE
Bacteroidetes	S4	0.022439759036144577	2.2439759036144578	TRUE
Caldiserica	S4	0	0	TRUE
Candidate division OP3	S4	0	0	TRUE
Candidate division SR1	S4	0	0	TRUE
Chlamydiae	S4	1.5060240963855423e-4	0.015060240963855423	TRUE
Chlorobi	S4	0.007981927710843374	0.7981927710843374	TRUE
Chloroflexi	S4	0.14909638554216867	14.909638554216867	TRUE
Cloacimonetes	S4	0	0	TRUE
Cyanobacteria	S4	9.789156626506025e-4	0.09789156626506025	TRUE
Deferribacteres	S4	0	0	TRUE
Deinococcus-Thermus	S4	4.5180722891566266e-4	0.045180722891566265	TRUE
Dictyoglomi	S4	0	0	TRUE
Elusimicrobia	S4	0.001430722891566265	0.1430722891566265	TRUE
Euryarchaeota	S4	8.283132530120482e-4	0.08283132530120482	TRUE
Fibrobacteres	S4	0	0	TRUE
Firmicutes	S4	0.01588855421686747	1.5888554216867472	TRUE
Fusobacteria	S4	0	0	TRUE
Gemmatimonadetes	S4	0.023343373493975902	2.33433734939759	TRUE
GOUTA4	S4	0	0	TRUE
Gracilibacteria	S4	0	0	TRUE
Hyd24-12	S4	0	0	TRUE
Hydrogenedentes	S4	2.2590361445783133e-4	0.022590361445783132	TRUE
JL-ETNP-Z39	S4	7.530120481927712e-5	0.007530120481927712	TRUE
Latescibacteria	S4	0.0017319277108433734	0.17319277108433734	TRUE
LCP-89	S4	7.530120481927712e-5	0.007530120481927712	TRUE
Lentisphaerae	S4	9.789156626506025e-4	0.09789156626506025	TRUE
Marinimicrobia (SAR406 clade)	S4	0	0	TRUE
Microgenomates	S4	0	0	TRUE
Miscellaneous Crenarchaeotic Group	S4	6.77710843373494e-4	0.0677710843373494	TRUE
Nitrospirae	S4	0.017846385542168674	1.7846385542168675	TRUE
Omnitrophica	S4	3.0120481927710846e-4	0.030120481927710847	TRUE
Parcubacteria	S4	0.00338855421686747	0.338855421686747	TRUE
Planctomycetes	S4	0.035542168674698796	3.5542168674698797	TRUE
Proteobacteria	S4	0.25670180722891567	25.670180722891565	TRUE
Saccharibacteria	S4	5.271084337349398e-4	0.05271084337349398	TRUE
SHA-109	S4	2.2590361445783133e-4	0.022590361445783132	TRUE
SM2F11	S4	0.0011295180722891566	0.11295180722891565	TRUE
Spirochaetae	S4	6.024096385542169e-4	0.06024096385542169	TRUE
Synergistetes	S4	0	0	TRUE
TA06	S4	1.5060240963855423e-4	0.015060240963855423	TRUE
Tenericutes	S4	0	0	TRUE
Thaumarchaeota	S4	9.789156626506025e-4	0.09789156626506025	TRUE
Thermotogae	S4	0	0	TRUE
TM6	S4	3.7650602409638556e-4	0.03765060240963856	TRUE
Unknown phylum	S4	0.0017319277108433734	0.17319277108433734	FALSE
Verrucomicrobia	S4	0.09412650602409639	9.41265060240964	TRUE
WCHB1-60	S4	1.5060240963855423e-4	0.015060240963855423	TRUE
WD272	S4	0.002108433734939759	0.21084337349397592	TRUE
Woesearchaeota (DHVEG-6)	S4	0	0	TRUE
Acetothermia	S5	0	0	TRUE
Acidobacteria	S5	0.24557823129251702	24.5578231292517	TRUE
Actinobacteria	S5	0.07942176870748299	7.942176870748299	TRUE
Aerophobetes	S5	0	0	TRUE
Aminicenantes	S5	0.0015873015873015873	0.15873015873015872	TRUE
Armatimonadetes	S5	0.006065759637188209	0.6065759637188208	TRUE
Atribacteria	S5	0	0	TRUE
Bacteroidetes	S5	0.028514739229024942	2.8514739229024944	TRUE
Caldiserica	S5	0	0	TRUE
Candidate division OP3	S5	1.1337868480725624e-4	0.011337868480725623	TRUE
Candidate division SR1	S5	0	0	TRUE
Chlamydiae	S5	5.668934240362812e-5	0.005668934240362812	TRUE
Chlorobi	S5	0.011678004535147392	1.1678004535147393	TRUE
Chloroflexi	S5	0.3111678004535147	31.116780045351472	TRUE
Cloacimonetes	S5	1.1337868480725624e-4	0.011337868480725623	TRUE
Cyanobacteria	S5	0.0012471655328798186	0.12471655328798185	TRUE
Deferribacteres	S5	0	0	TRUE
Deinococcus-Thermus	S5	9.63718820861678e-4	0.0963718820861678	TRUE
Dictyoglomi	S5	0	0	TRUE
Elusimicrobia	S5	0.001530612244897959	0.15306122448979592	TRUE
Euryarchaeota	S5	0.0020975056689342404	0.20975056689342403	TRUE
Fibrobacteres	S5	5.668934240362812e-5	0.005668934240362812	TRUE
Firmicutes	S5	0.014229024943310657	1.4229024943310657	TRUE
Fusobacteria	S5	0	0	TRUE
Gemmatimonadetes	S5	0.03803854875283447	3.803854875283447	TRUE
GOUTA4	S5	0	0	TRUE
Gracilibacteria	S5	0	0	TRUE
Hyd24-12	S5	0	0	TRUE
Hydrogenedentes	S5	1.1337868480725624e-4	0.011337868480725623	TRUE
JL-ETNP-Z39	S5	1.1337868480725624e-4	0.011337868480725623	TRUE
Latescibacteria	S5	0.0023242630385487528	0.23242630385487528	TRUE
LCP-89	S5	0	0	TRUE
Lentisphaerae	S5	6.235827664399093e-4	0.06235827664399093	TRUE
Marinimicrobia (SAR406 clade)	S5	0	0	TRUE
Microgenomates	S5	5.668934240362812e-5	0.005668934240362812	TRUE
Miscellaneous Crenarchaeotic Group	S5	0.006802721088435374	0.6802721088435374	TRUE
Nitrospirae	S5	0.014058956916099773	1.4058956916099774	TRUE
Omnitrophica	S5	2.2675736961451248e-4	0.022675736961451247	TRUE
Parcubacteria	S5	5.668934240362812e-4	0.05668934240362812	TRUE
Planctomycetes	S5	0.014569160997732426	1.4569160997732427	TRUE
Proteobacteria	S5	0.16785714285714284	16.785714285714285	TRUE
Saccharibacteria	S5	5.668934240362812e-5	0.005668934240362812	TRUE
SHA-109	S5	5.668934240362812e-5	0.005668934240362812	TRUE
SM2F11	S5	5.102040816326531e-4	0.05102040816326531	TRUE
Spirochaetae	S5	4.5351473922902497e-4	0.045351473922902494	TRUE
Synergistetes	S5	0	0	TRUE
TA06	S5	2.2675736961451248e-4	0.022675736961451247	TRUE
Tenericutes	S5	0	0	TRUE
Thaumarchaeota	S5	0.0022675736961451248	0.22675736961451248	TRUE
Thermotogae	S5	1.7006802721088434e-4	0.017006802721088433	TRUE
TM6	S5	5.668934240362812e-5	0.005668934240362812	TRUE
Unknown phylum	S5	0.002551020408163265	0.25510204081632654	FALSE
Verrucomicrobia	S5	0.043310657596371885	4.331065759637188	TRUE
WCHB1-60	S5	5.668934240362812e-5	0.005668934240362812	TRUE
WD272	S5	4.5351473922902497e-4	0.045351473922902494	TRUE
Woesearchaeota (DHVEG-6)	S5	5.668934240362812e-5	0.005668934240362812	TRUE
Acetothermia	S6	0	0	TRUE
Acidobacteria	S6	0.24337402885682574	24.337402885682575	TRUE
Actinobacteria	S6	0.0565149833518313	5.651498335183129	TRUE
Aerophobetes	S6	4.439511653718091e-5	0.004439511653718091	TRUE
Aminicenantes	S6	0.005416204217536071	0.541620421753607	TRUE
Armatimonadetes	S6	0.005638179800221976	0.5638179800221975	TRUE
Atribacteria	S6	0	0	TRUE
Bacteroidetes	S6	0.04044395116537181	4.044395116537181	TRUE
Caldiserica	S6	4.439511653718091e-5	0.004439511653718091	TRUE
Candidate division OP3	S6	1.3318534961154273e-4	0.013318534961154272	TRUE
Candidate division SR1	S6	0	0	TRUE
Chlamydiae	S6	4.439511653718091e-5	0.004439511653718091	TRUE
Chlorobi	S6	0.011098779134295227	1.1098779134295227	TRUE
Chloroflexi	S6	0.32816870144284127	32.816870144284124	TRUE
Cloacimonetes	S6	0	0	TRUE
Cyanobacteria	S6	8.879023307436182e-4	0.08879023307436182	TRUE
Deferribacteres	S6	0	0	TRUE
Deinococcus-Thermus	S6	0.0011098779134295228	0.11098779134295228	TRUE
Dictyoglomi	S6	0	0	TRUE
Elusimicrobia	S6	0.00244173140954495	0.244173140954495	TRUE
Euryarchaeota	S6	0.004972253052164262	0.49722530521642616	TRUE
Fibrobacteres	S6	0	0	TRUE
Firmicutes	S6	0.007680355160932298	0.7680355160932297	TRUE
Fusobacteria	S6	0	0	TRUE
Gemmatimonadetes	S6	0.020288568257491677	2.028856825749168	TRUE
GOUTA4	S6	4.439511653718091e-5	0.004439511653718091	TRUE
Gracilibacteria	S6	0	0	TRUE
Hyd24-12	S6	0	0	TRUE
Hydrogenedentes	S6	2.2197558268590456e-4	0.022197558268590455	TRUE
JL-ETNP-Z39	S6	1.3318534961154273e-4	0.013318534961154272	TRUE
Latescibacteria	S6	0.002486126526082131	0.24861265260821308	TRUE
LCP-89	S6	0	0	TRUE
Lentisphaerae	S6	5.327413984461709e-4	0.05327413984461709	TRUE
Marinimicrobia (SAR406 clade)	S6	0	0	TRUE
Microgenomates	S6	0	0	TRUE
Miscellaneous Crenarchaeotic Group	S6	0.01851276359600444	1.8512763596004438	TRUE
Nitrospirae	S6	0.013362930077691454	1.3362930077691455	TRUE
Omnitrophica	S6	4.439511653718091e-4	0.04439511653718091	TRUE
Parcubacteria	S6	8.435072142064373e-4	0.08435072142064373	TRUE
Planctomycetes	S6	0.023307436182019976	2.3307436182019976	TRUE
Proteobacteria	S6	0.15911209766925638	15.911209766925637	TRUE
Saccharibacteria	S6	4.439511653718091e-5	0.004439511653718091	TRUE
SHA-109	S6	4.439511653718091e-4	0.04439511653718091	TRUE
SM2F11	S6	0	0	TRUE
Spirochaetae	S6	7.103218645948946e-4	0.07103218645948946	TRUE
Synergistetes	S6	0	0	TRUE
TA06	S6	1.3318534961154273e-4	0.013318534961154272	TRUE
Tenericutes	S6	0	0	TRUE
Thaumarchaeota	S6	0.002352941176470588	0.2352941176470588	TRUE
Thermotogae	S6	1.7758046614872364e-4	0.017758046614872364	TRUE
TM6	S6	3.995560488346282e-4	0.03995560488346282	TRUE
Unknown phylum	S6	0.0020421753607103217	0.20421753607103216	FALSE
Verrucomicrobia	S6	0.04328523862375139	4.328523862375139	TRUE
WCHB1-60	S6	1.7758046614872364e-4	0.017758046614872364	TRUE
WD272	S6	0.00244173140954495	0.244173140954495	TRUE
Woesearchaeota (DHVEG-6)	S6	4.8834628190899e-4	0.048834628190899	TRUE
Acetothermia	S7	0	0	TRUE
Acidobacteria	S7	0.2551525618883132	25.51525618883132	TRUE
Actinobacteria	S7	0.1075993091537133	10.75993091537133	TRUE
Aerophobetes	S7	0	0	TRUE
Aminicenantes	S7	8.635578583765112e-4	0.08635578583765112	TRUE
Armatimonadetes	S7	0.004778353483016695	0.4778353483016695	TRUE
Atribacteria	S7	0	0	TRUE
Bacteroidetes	S7	0.05002878526194588	5.002878526194588	TRUE
Caldiserica	S7	5.757052389176742e-5	0.0057570523891767415	TRUE
Candidate division OP3	S7	1.1514104778353483e-4	0.011514104778353483	TRUE
Candidate division SR1	S7	0	0	TRUE
Chlamydiae	S7	1.1514104778353483e-4	0.011514104778353483	TRUE
Chlorobi	S7	0.0231433506044905	2.31433506044905	TRUE
Chloroflexi	S7	0.18382268278641337	18.382268278641337	TRUE
Cloacimonetes	S7	0	0	TRUE
Cyanobacteria	S7	6.90846286701209e-4	0.0690846286701209	TRUE
Deferribacteres	S7	0	0	TRUE
Deinococcus-Thermus	S7	4.029936672423719e-4	0.04029936672423719	TRUE
Dictyoglomi	S7	0	0	TRUE
Elusimicrobia	S7	0.0017846862406447899	0.178468624064479	TRUE
Euryarchaeota	S7	0.003051237766263673	0.3051237766263673	TRUE
Fibrobacteres	S7	0	0	TRUE
Firmicutes	S7	0.010592976396085205	1.0592976396085205	TRUE
Fusobacteria	S7	0	0	TRUE
Gemmatimonadetes	S7	0.025734024179620035	2.5734024179620034	TRUE
GOUTA4	S7	0	0	TRUE
Gracilibacteria	S7	5.757052389176742e-5	0.0057570523891767415	TRUE
Hyd24-12	S7	0	0	TRUE
Hydrogenedentes	S7	6.90846286701209e-4	0.0690846286701209	TRUE
JL-ETNP-Z39	S7	1.1514104778353483e-4	0.011514104778353483	TRUE
Latescibacteria	S7	0.0015544041450777201	0.15544041450777202	TRUE
LCP-89	S7	0	0	TRUE
Lentisphaerae	S7	0.0011514104778353484	0.11514104778353484	TRUE
Marinimicrobia (SAR406 clade)	S7	0	0	TRUE
Microgenomates	S7	5.757052389176742e-5	0.0057570523891767415	TRUE
Miscellaneous Crenarchaeotic Group	S7	0.012895797351755901	1.28957973517559	TRUE
Nitrospirae	S7	0.025964306275187105	2.5964306275187106	TRUE
Omnitrophica	S7	5.181347150259067e-4	0.05181347150259067	TRUE
Parcubacteria	S7	0.0018998272884283246	0.18998272884283246	TRUE
Planctomycetes	S7	0.01623488773747841	1.6234887737478412	TRUE
Proteobacteria	S7	0.21986183074265975	21.986183074265973	TRUE
Saccharibacteria	S7	1.1514104778353483e-4	0.011514104778353483	TRUE
SHA-109	S7	0	0	TRUE
SM2F11	S7	5.757052389176742e-4	0.05757052389176742	TRUE
Spirochaetae	S7	8.059873344847438e-4	0.08059873344847437	TRUE
Synergistetes	S7	0	0	TRUE
TA06	S7	5.757052389176742e-5	0.0057570523891767415	TRUE
Tenericutes	S7	0	0	TRUE
Thaumarchaeota	S7	0.0017271157167530224	0.17271157167530224	TRUE
Thermotogae	S7	1.7271157167530224e-4	0.017271157167530225	TRUE
TM6	S7	1.1514104778353483e-4	0.011514104778353483	TRUE
Unknown phylum	S7	0.0031088082901554403	0.31088082901554404	FALSE
Verrucomicrobia	S7	0.04145077720207254	4.145077720207254	TRUE
WCHB1-60	S7	9.211283822682787e-4	0.09211283822682786	TRUE
WD272	S7	0.0019573978123200923	0.19573978123200922	TRUE
Woesearchaeota (DHVEG-6)	S7	5.757052389176742e-5	0.0057570523891767415	TRUE
Acetothermia	S9	0	0	TRUE
Acidobacteria	S9	0.1808262502470844	18.08262502470844	TRUE
Actinobacteria	S9	0.12421427159517691	12.421427159517691	TRUE
Aerophobetes	S9	3.953350464518679e-5	0.003953350464518679	TRUE
Aminicenantes	S9	9.092706068392963e-4	0.09092706068392963	TRUE
Armatimonadetes	S9	0.00814390195690848	0.814390195690848	TRUE
Atribacteria	S9	0	0	TRUE
Bacteroidetes	S9	0.09025499110496145	9.025499110496146	TRUE
Caldiserica	S9	2.767345325163076e-4	0.02767345325163076	TRUE
Candidate division OP3	S9	3.1626803716149434e-4	0.03162680371614943	TRUE
Candidate division SR1	S9	0	0	TRUE
Chlamydiae	S9	1.5813401858074717e-4	0.015813401858074717	TRUE
Chlorobi	S9	0.011662383870330105	1.1662383870330104	TRUE
Chloroflexi	S9	0.13552085392370034	13.552085392370033	TRUE
Cloacimonetes	S9	7.906700929037359e-5	0.007906700929037358	TRUE
Cyanobacteria	S9	9.488041114844831e-4	0.09488041114844831	TRUE
Deferribacteres	S9	7.906700929037359e-5	0.007906700929037358	TRUE
Deinococcus-Thermus	S9	5.534690650326152e-4	0.05534690650326152	TRUE
Dictyoglomi	S9	0	0	TRUE
Elusimicrobia	S9	8.302035975489227e-4	0.08302035975489228	TRUE
Euryarchaeota	S9	0.0011860051393556038	0.11860051393556038	TRUE
Fibrobacteres	S9	7.906700929037359e-5	0.007906700929037358	TRUE
Firmicutes	S9	0.014152994662976873	1.4152994662976874	TRUE
Fusobacteria	S9	0	0	TRUE
Gemmatimonadetes	S9	0.02838505633524412	2.838505633524412	TRUE
GOUTA4	S9	0	0	TRUE
Gracilibacteria	S9	3.953350464518679e-5	0.003953350464518679	TRUE
Hyd24-12	S9	0	0	TRUE
Hydrogenedentes	S9	6.720695789681756e-4	0.06720695789681756	TRUE
JL-ETNP-Z39	S9	2.767345325163076e-4	0.02767345325163076	TRUE
Latescibacteria	S9	0.005139355603874284	0.5139355603874284	TRUE
LCP-89	S9	3.953350464518679e-5	0.003953350464518679	TRUE
Lentisphaerae	S9	0.0026882783158727022	0.26882783158727025	TRUE
Marinimicrobia (SAR406 clade)	S9	0	0	TRUE
Microgenomates	S9	0	0	TRUE
Miscellaneous Crenarchaeotic Group	S9	0.0037952164459379325	0.37952164459379323	TRUE
Nitrospirae	S9	0.013599525597944258	1.3599525597944258	TRUE
Omnitrophica	S9	6.720695789681756e-4	0.06720695789681756	TRUE
Parcubacteria	S9	0.0012255386440007906	0.12255386440007907	TRUE
Planctomycetes	S9	0.025459576991500296	2.5459576991500295	TRUE
Proteobacteria	S9	0.2787112077485669	27.87112077485669	TRUE
Saccharibacteria	S9	9.488041114844831e-4	0.09488041114844831	TRUE
SHA-109	S9	3.953350464518679e-5	0.003953350464518679	TRUE
SM2F11	S9	2.3720102787112078e-4	0.023720102787112077	TRUE
Spirochaetae	S9	5.139355603874284e-4	0.051393556038742835	TRUE
Synergistetes	S9	0	0	TRUE
TA06	S9	1.97667523225934e-4	0.0197667523225934	TRUE
Tenericutes	S9	0	0	TRUE
Thaumarchaeota	S9	8.697371021941095e-4	0.08697371021941094	TRUE
Thermotogae	S9	1.1860051393556039e-4	0.011860051393556038	TRUE
TM6	S9	5.930025696778019e-4	0.05930025696778019	TRUE
